Player Name,Team,Price,pid,isbatsman,isbowler,iswicketkeeper,isoversea,isCap,role,base,Chennai Super Kings purse,Delhi Capitals purse,Gujrat Titans purse,Kolkata Knight Riders purse,Lucknow Super Giants purse,Mumbai Indians purse,Punjab Kings purse,Rajastan Royals purse,Royal Challengers Banglore purse,Sunrisers Hyderabad purse,Chennai Super Kings ba,Delhi Capitals ba,Gujrat Titans ba,Kolkata Knight Riders ba,Lucknow Super Giants ba,Mumbai Indians ba,Punjab Kings ba,Rajastan Royals ba,Royal Challengers Banglore ba,Sunrisers Hyderabad ba,Chennai Super Kings bo,Delhi Capitals bo,Gujrat Titans bo,Kolkata Knight Riders bo,Lucknow Super Giants bo,Mumbai Indians bo,Punjab Kings bo,Rajastan Royals bo,Royal Challengers Banglore bo,Sunrisers Hyderabad bo,Chennai Super Kings ar,Delhi Capitals ar,Gujrat Titans ar,Kolkata Knight Riders ar,Lucknow Super Giants ar,Mumbai Indians ar,Punjab Kings ar,Rajastan Royals ar,Royal Challengers Banglore ar,Sunrisers Hyderabad ar,Chennai Super Kings wk,Delhi Capitals wk,Gujrat Titans wk,Kolkata Knight Riders wk,Lucknow Super Giants wk,Mumbai Indians wk,Punjab Kings wk,Rajastan Royals wk,Royal Challengers Banglore wk,Sunrisers Hyderabad wk,Chennai Super Kings os,Delhi Capitals os,Gujrat Titans os,Kolkata Knight Riders os,Lucknow Super Giants os,Mumbai Indians os,Punjab Kings os,Rajastan Royals os,Royal Challengers Banglore os,Sunrisers Hyderabad os,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair
Jamie Overton,Unsold,0.0,1149,1,1,0,1,1,ar,2.0,1.899999999999999,4.449999999999999,9.350000000000001,2.849999999999999,4.450000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,8.0,8.0,8.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,11.461538461538462,13,171.26436781609195,18.625,0.8620689655172413,29,10.342741935483872,34.2,19.84,0.0,116.13724137931034,17.67448695561972,11.074252651880425,5.2155
Richard Gleeson,Unsold,0.0,836,0,1,0,1,1,bo,0.5,1.899999999999999,4.449999999999999,9.350000000000001,2.849999999999999,4.450000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,8.0,8.0,8.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,0.75,4,50.0,3.0,0.9583333333333334,24,8.736616702355459,29.565217391304348,20.304347826086957,0.0,23.49866666666667,19.568387485995,14.284310470752272,1.9636666666666667
Naveen Ul Haq,Lucknow Supergiants,0.5,362,0,1,0,1,1,bo,0.5,1.899999999999999,4.449999999999999,9.350000000000001,2.849999999999999,4.450000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,8.0,8.0,8.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,6.666666666666667,12,96.3855421686747,13.333333333333334,1.303030303030303,33,7.431428571428572,20.162790697674417,16.27906976744186,0.0,78.87095774647888,13.578984075322563,10.592413944310458,1.5679583333333331
Joshua Little,Gujarat Titans,4.4,321,0,1,0,1,1,bo,0.5,1.899999999999999,4.449999999999999,9.350000000000001,2.849999999999999,3.950000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,8.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,3.6666666666666665,3,64.70588235294117,5.5,0.75,8,9.851851851851851,44.333333333333336,27.0,0.0,29.832222222222224,15.001195695496216,16.90796915167095,2.411666666666667
Dilshan Madhushanka,Unsold,0.0,1809,0,1,0,1,1,bo,0.5,1.899999999999999,4.449999999999999,4.950000000000001,2.849999999999999,3.950000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,9.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,1.0,1,12.0,24.0,12.0,0.0,0.0,14.264150943396228,0.0,1.2934000000000005
Mohit Sharma,Gujarat Titans,0.5,38,0,1,0,0,0,bo,0.2,1.899999999999999,4.449999999999999,4.950000000000001,2.849999999999999,3.950000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,9.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,2.8333333333333335,6,80.95238095238095,8.5,0.6111111111111112,18,9.702127659574467,55.27272727272727,34.18181818181818,0.0,31.118909090909092,15.272242670389643,24.415584415584416,0.796833333333334
Himanshu Bisht,Unsold,0.0,2447,0,1,0,0,0,bo,0.2,1.899999999999999,4.449999999999999,4.450000000000001,2.849999999999999,3.950000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,4.125,8,80.48780487804879,5.5,0.5,12,7.4,43.166666666666664,35.0,0.0,0.0,0.0,0.0,0.2660833333333331
Shams Mulani,Mumbai Indians,0.2,1890,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,2.849999999999999,3.950000000000001,0.6500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,3.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,10.11111111111111,9,121.33333333333334,15.166666666666666,0.9565217391304348,23,7.158536585365853,26.681818181818183,22.363636363636363,0.0,45.622,25.2,10.693069306930694,0.25014999999999965
Swapnil Singh,Lucknow Supergiants,0.2,1904,0,1,0,0,0,bo,0.2,1.899999999999999,4.449999999999999,4.450000000000001,2.849999999999999,3.950000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,9.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,21.42105263157895,19,131.29032258064518,31.307692307692307,0.85,20,7.17,28.11764705882353,23.529411764705884,0.0,0.0,0.0,0.0,0.26191666666666635
Sumit Verma,Unsold,0.0,1960,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,2.849999999999999,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,7.0,7,113.95348837209302,8.166666666666666,1.0,2,4.666666666666667,7.0,9.0,0.0,0.0,0.0,0.0,0.2304166666666663
David Wiese,Kolkata Knight Riders,1.0,1011,1,1,0,1,1,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,2.849999999999999,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,5.0,8.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,20.181818181818183,66,141.85303514376997,26.64,0.6666666666666666,72,8.916256157635468,37.708333333333336,25.375,87.574,428.18470806100214,16.22513315100043,16.34201211358452,1.6720000000000004
Sanjay Yadav,Unsold,0.0,223,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,23.838709677419356,31,130.1056338028169,30.791666666666668,0.6071428571428571,28,7.062146892655368,36.76470588235294,31.235294117647058,79.36763636363638,114.86569565217391,0.0,23.207766990291262,1.4815000000000003
Nitish Kumar Reddy,Sunrisers Hyderabad,0.2,2969,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.750000000000003,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,5.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Avinash Singh,Royal Challengers Bangalore,0.6,-1,0,1,0,0,0,bo,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,2.549999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,10.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36507809690309684
Tom Curran,Unsold,0.0,233,1,1,0,1,1,ar,1.0,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,12.583333333333334,48,134.52115812917594,18.875,1.2380952380952381,84,9.256637168141594,25.14423076923077,16.298076923076923,48.269999999999996,264.64806122448977,15.613335602544584,11.94718309859155,4.015
Varun Aaron,Unsold,0.0,163,0,1,0,0,0,bo,0.5,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,2.0,11,32.35294117647059,3.142857142857143,1.0666666666666667,30,9.25214408233276,28.09375,18.21875,0.0,9.479058823529412,18.83274021352313,10.285714285714286,1.432166666666667
Priyank Panchal,Unsold,0.0,1918,1,0,0,0,0,ba,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,25.3,20,133.1578947368421,26.63157894736842,0.0,0,0.0,0.0,0.0,59.59621739130435,0.0,0.0,0.0,0.2879999999999995
Sanjay Ramaswamy,Unsold,0.0,2635,1,0,0,0,0,ba,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26512841696487177
Kunal Rathore,Rajasthan Royals,0.2,-1,1,0,1,0,0,wk,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.9499999999999993,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343178629355679
Sonu Yadav,Royal Challengers Bangalore,0.2,2804,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.9499999999999988,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,12.666666666666666,3,97.43589743589743,12.666666666666666,1.5,10,8.028571428571428,18.733333333333334,14.0,38.042,0.0,12.963865074913867,10.642021276595745,0.2099999999999997
Kulwant Khejroliya,Kolkata Knight Riders,0.2,17,0,1,0,0,0,bo,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.8499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,8.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,9.5,2,190.0,19.0,1.0714285714285714,14,7.617747440273037,24.8,19.533333333333335,0.0,0.0,22.41509433962264,9.908011869436201,0.3360999999999998
Ajay Mandal,Chennai Super Kings,0.2,2046,1,1,0,0,0,ar,0.2,1.899999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,8.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,8.538461538461538,13,121.97802197802199,12.333333333333334,0.8888888888888888,18,7.450980392156863,23.75,19.125,0.0,0.0,0.0,0.0,0.2479999999999996
Utkarsh Singh,Unsold,0.0,2304,1,1,0,0,0,ar,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,18.307692307692307,13,127.27272727272727,21.636363636363637,1.0555555555555556,18,6.276923076923078,17.894736842105264,17.105263157894736,72.02818181818182,27.832,20.0,0.0,0.2854999999999996
Trilok Nag,Unsold,0.0,4272,0,1,0,0,0,bo,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,1.0,3,8.285714285714285,19.333333333333332,14.0,0.0,0.0,0.0,12.652719665271968,0.2404832341269838
Shubham Hegde,Unsold,0.0,2777,1,1,0,0,0,ar,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,15.0,4,153.84615384615387,15.0,0.5,8,6.555555555555555,44.25,40.5,61.27633333333333,87.87200000000001,18.798294243070362,14.137447405329594,0.5052333333333341
Mohit Rathee,Punjab Kings,0.2,-1,1,1,0,0,0,ar,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.600000000000003,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,5.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Nehal Wadhera,Mumbai Indians,0.2,-1,1,0,0,0,0,ba,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.4500000000000008,12.400000000000004,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,6.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26512841696487177
Bhagath Varma,Chennai Super Kings,0.2,4452,1,1,0,0,0,ar,0.2,1.699999999999999,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.2500000000000008,12.400000000000004,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,9.0,4.0,6.0,6.0,8.0,4.0,6.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Johnson Charles,Unsold,0.0,907,1,0,1,1,1,wk,0.5,1.4999999999999991,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.2500000000000008,12.400000000000004,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,10.0,4.0,6.0,6.0,8.0,4.0,6.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,26.217391304347824,69,133.70288248337027,27.0,0.5,2,9.677419354838708,50.0,31.0,657.7412417683933,82.56500000000001,0.0,10.780748663101605,2.8337916666666674
Akash Vashist,Rajasthan Royals,0.2,2765,1,1,0,0,0,ar,0.2,1.4999999999999991,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.2500000000000008,12.400000000000004,3.749999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,10.0,4.0,6.0,6.0,8.0,4.0,6.0,2.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,13.0,2,113.04347826086956,26.0,1.0,2,6.2857142857142865,22.0,21.0,0.0,0.0,0.0,0.0,0.3343693452380949
Luke Wood,Unsold,0.0,1154,0,1,0,1,1,bo,1.0,1.4999999999999991,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.2500000000000008,12.400000000000004,3.549999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,10.0,4.0,6.0,6.0,8.0,4.0,6.0,3.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,4.444444444444445,9,95.23809523809523,6.666666666666667,0.8620689655172413,29,7.589322381930185,24.64,19.48,0.0,49.301,14.82620722358334,9.017984584641736,1.8084999999999996
Yudhvir Charak,Lucknow Supergiants,0.2,2579,1,1,0,0,0,ar,0.2,1.4999999999999991,4.449999999999999,4.450000000000001,1.6499999999999992,3.750000000000001,0.2500000000000008,12.400000000000004,3.549999999999999,1.749999999999999,6.5500000000000025,6.0,8.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,11.0,10.0,9.0,10.0,10.0,7.0,11.0,11.0,10.0,10.0,4.0,6.0,6.0,8.0,4.0,6.0,3.0,7.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,6.0,4,171.42857142857142,6.0,0.5,6,8.590909090909092,63.0,44.0,0.0,36.112,14.516129032258064,21.857142857142854,0.22466666666666632
