Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair,supply,bid team,no overseas,demand_team,demand_other,purse bid,max purse,avg purse,output
Ishant Sharma,Unsold,0.0,144,bo,0,1,0,1,0,1.5,2.5,4,250.0,10.0,0.9583333333333334,24,7.594320486815416,27.130434782608692,21.43478260869565,0.0,113.73633333333332,13.72831346006398,14.3939223410242,6.242666666666667,2,Rajastan Royals,4.0,5.0,30.0,10.65,30.65,10.350000000000001,0
Ishant Sharma,Unsold,0.0,144,bo,0,1,0,1,0,1.5,2.5,4,250.0,10.0,0.9583333333333334,24,7.594320486815416,27.130434782608692,21.43478260869565,0.0,113.73633333333332,13.72831346006398,14.3939223410242,6.242666666666667,2,Royal Challengers Banglore,4.0,4.0,31.0,9.25,30.65,10.525000000000002,0
Ishant Sharma,Unsold,0.0,144,bo,0,1,0,1,0,1.5,2.5,4,250.0,10.0,0.9583333333333334,24,7.594320486815416,27.130434782608692,21.43478260869565,0.0,113.73633333333332,13.72831346006398,14.3939223410242,6.242666666666667,2,Sunrisers Hyderabad,4.0,3.0,32.0,12.849999999999994,30.65,10.075000000000003,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Chennai Super Kings,3.0,3.0,32.0,12.450000000000005,30.65,10.125,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Delhi Capitals,4.0,3.0,32.0,15.4,30.65,9.756250000000001,1
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Gujrat Titans,7.0,3.0,32.0,8.25,30.65,10.650000000000002,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Kolkata Knight Riders,5.0,1.0,34.0,6.65,30.65,10.850000000000001,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Lucknow Super Giants,4.0,4.0,31.0,6.799999999999995,30.65,10.83125,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Mumbai Indians,1.0,5.0,30.0,30.65,15.4,9.75625,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Punjab Kings,4.0,4.0,31.0,11.15,30.65,10.287500000000001,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Rajastan Royals,4.0,5.0,30.0,10.65,30.65,10.350000000000001,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Royal Challengers Banglore,4.0,4.0,31.0,9.25,30.65,10.525000000000002,0
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666663,5,Sunrisers Hyderabad,4.0,3.0,32.0,12.849999999999994,30.65,10.075000000000003,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Chennai Super Kings,3.0,3.0,31.0,12.450000000000005,30.65,9.46875,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Delhi Capitals,4.0,2.0,32.0,10.15,30.65,9.756250000000001,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Gujrat Titans,7.0,3.0,31.0,8.25,30.65,9.993750000000002,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Kolkata Knight Riders,5.0,1.0,33.0,6.65,30.65,10.193750000000001,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Lucknow Super Giants,4.0,4.0,30.0,6.799999999999995,30.65,10.175,1
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Mumbai Indians,1.0,5.0,29.0,30.65,12.849999999999994,9.418750000000001,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Punjab Kings,4.0,4.0,30.0,11.15,30.65,9.631250000000001,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Rajastan Royals,4.0,5.0,29.0,10.65,30.65,9.693750000000001,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Royal Challengers Banglore,4.0,4.0,30.0,9.25,30.65,9.868750000000002,0
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007,25,Sunrisers Hyderabad,4.0,3.0,31.0,12.849999999999994,30.65,9.418750000000003,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Chennai Super Kings,3.0,3.0,30.0,12.450000000000005,30.65,9.21875,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Delhi Capitals,4.0,2.0,31.0,10.15,30.65,9.506250000000001,1
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Gujrat Titans,7.0,3.0,30.0,8.25,30.65,9.743750000000002,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Kolkata Knight Riders,5.0,1.0,32.0,6.65,30.65,9.943750000000001,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Lucknow Super Giants,5.0,3.0,30.0,4.799999999999995,30.65,10.175,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Mumbai Indians,1.0,5.0,28.0,30.65,12.849999999999994,9.168750000000001,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Punjab Kings,4.0,4.0,29.0,11.15,30.65,9.381250000000001,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Rajastan Royals,4.0,5.0,28.0,10.65,30.65,9.443750000000001,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Royal Challengers Banglore,4.0,4.0,29.0,9.25,30.65,9.618750000000002,0
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905,28,Sunrisers Hyderabad,4.0,3.0,30.0,12.849999999999994,30.65,9.168750000000003,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Chennai Super Kings,3.0,3.0,29.0,12.450000000000005,30.65,9.15625,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Delhi Capitals,5.0,1.0,31.0,9.65,30.65,9.506250000000001,1
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Gujrat Titans,7.0,3.0,29.0,8.25,30.65,9.681250000000002,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Kolkata Knight Riders,5.0,1.0,31.0,6.65,30.65,9.881250000000001,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Lucknow Super Giants,5.0,3.0,29.0,4.799999999999995,30.65,10.1125,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Mumbai Indians,1.0,5.0,27.0,30.65,12.849999999999994,9.10625,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Punjab Kings,4.0,4.0,28.0,11.15,30.65,9.318750000000001,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Rajastan Royals,4.0,5.0,27.0,10.65,30.65,9.381250000000001,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Royal Challengers Banglore,4.0,4.0,28.0,9.25,30.65,9.556250000000002,0
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185183,12.444444444444445,0.0,0.0,9.466498103666243,5.6277915632754345,3.053035714285709,6,Sunrisers Hyderabad,4.0,3.0,29.0,12.849999999999994,30.65,9.106250000000003,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Chennai Super Kings,3.0,3.0,28.0,12.450000000000005,30.65,8.631250000000001,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Delhi Capitals,5.0,0.0,31.0,5.45,30.65,9.506250000000001,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Gujrat Titans,7.0,3.0,28.0,8.25,30.65,9.15625,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Kolkata Knight Riders,5.0,1.0,30.0,6.65,30.65,9.35625,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Lucknow Super Giants,5.0,3.0,28.0,4.799999999999995,30.65,9.587500000000002,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Mumbai Indians,1.0,5.0,26.0,30.65,12.849999999999994,8.58125,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Punjab Kings,4.0,4.0,27.0,11.15,30.65,8.79375,1
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Rajastan Royals,4.0,5.0,26.0,10.65,30.65,8.85625,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Royal Challengers Banglore,4.0,4.0,27.0,9.25,30.65,9.03125,0
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001,35,Sunrisers Hyderabad,4.0,3.0,28.0,12.849999999999994,30.65,8.58125,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Chennai Super Kings,3.0,3.0,27.0,12.450000000000005,30.65,8.568750000000001,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Delhi Capitals,5.0,0.0,30.0,5.45,30.65,9.443750000000001,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Gujrat Titans,7.0,3.0,27.0,8.25,30.65,9.09375,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Kolkata Knight Riders,5.0,1.0,29.0,6.65,30.65,9.29375,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Lucknow Super Giants,5.0,3.0,27.0,4.799999999999995,30.65,9.525000000000002,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Mumbai Indians,1.0,5.0,25.0,30.65,12.849999999999994,8.51875,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Punjab Kings,4.0,3.0,27.0,10.65,30.65,8.79375,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Rajastan Royals,4.0,5.0,25.0,10.65,30.65,8.79375,1
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Royal Challengers Banglore,4.0,4.0,26.0,9.25,30.65,8.96875,0
Navdeep Saini,Rajastan Royals,2.6,10,bo,0,1,0,1,0,0.75,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782345,2.3109999999999977,12,Sunrisers Hyderabad,4.0,3.0,27.0,12.849999999999994,30.65,8.51875,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Chennai Super Kings,3.0,3.0,26.0,12.450000000000005,30.65,8.243749999999999,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Delhi Capitals,5.0,0.0,29.0,5.45,30.65,9.118749999999999,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Gujrat Titans,7.0,3.0,26.0,8.25,30.65,8.76875,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Kolkata Knight Riders,5.0,1.0,28.0,6.65,30.65,8.96875,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Lucknow Super Giants,5.0,3.0,26.0,4.799999999999995,30.65,9.2,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Mumbai Indians,1.0,5.0,24.0,30.65,12.849999999999994,8.19375,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Punjab Kings,4.0,3.0,26.0,10.65,30.65,8.46875,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Rajastan Royals,4.0,4.0,25.0,8.049999999999999,30.65,8.79375,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Royal Challengers Banglore,4.0,4.0,25.0,9.25,30.65,8.64375,0
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8445,17,Sunrisers Hyderabad,4.0,3.0,26.0,12.849999999999994,30.65,8.193750000000001,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Chennai Super Kings,3.0,3.0,26.0,12.450000000000005,30.65,8.243749999999999,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Delhi Capitals,5.0,0.0,29.0,5.45,30.65,9.118749999999999,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Gujrat Titans,7.0,3.0,26.0,8.25,30.65,8.76875,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Kolkata Knight Riders,5.0,1.0,28.0,6.65,30.65,8.96875,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Lucknow Super Giants,5.0,3.0,26.0,4.799999999999995,30.65,9.2,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Mumbai Indians,1.0,5.0,24.0,30.65,12.849999999999994,8.19375,1
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Punjab Kings,4.0,3.0,26.0,10.65,30.65,8.46875,0
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.31305054885486,14.93498131647025,1.5085000000000002,22,Rajastan Royals,4.0,4.0,25.0,8.049999999999999,30.65,8.79375,0
