Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,Chennai Super Kings purse,Delhi Capitals purse,Gujrat Titans purse,Kolkata Knight Riders purse,Lucknow Super Giants purse,Mumbai Indians purse,Punjab Kings purse,Rajastan Royals purse,Royal Challengers Banglore purse,Sunrisers Hyderabad purse,Chennai Super Kings ba,Delhi Capitals ba,Gujrat Titans ba,Kolkata Knight Riders ba,Lucknow Super Giants ba,Mumbai Indians ba,Punjab Kings ba,Rajastan Royals ba,Royal Challengers Banglore ba,Sunrisers Hyderabad ba,Chennai Super Kings bo,Delhi Capitals bo,Gujrat Titans bo,Kolkata Knight Riders bo,Lucknow Super Giants bo,Mumbai Indians bo,Punjab Kings bo,Rajastan Royals bo,Royal Challengers Banglore bo,Sunrisers Hyderabad bo,Chennai Super Kings ar,Delhi Capitals ar,Gujrat Titans ar,Kolkata Knight Riders ar,Lucknow Super Giants ar,Mumbai Indians ar,Punjab Kings ar,Rajastan Royals ar,Royal Challengers Banglore ar,Sunrisers Hyderabad ar,Chennai Super Kings wk,Delhi Capitals wk,Gujrat Titans wk,Kolkata Knight Riders wk,Lucknow Super Giants wk,Mumbai Indians wk,Punjab Kings wk,Rajastan Royals wk,Royal Challengers Banglore wk,Sunrisers Hyderabad wk,Chennai Super Kings os,Delhi Capitals os,Gujrat Titans os,Kolkata Knight Riders os,Lucknow Super Giants os,Mumbai Indians os,Punjab Kings os,Rajastan Royals os,Royal Challengers Banglore os,Sunrisers Hyderabad os,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair
Mandeep Singh,Delhi Capitals,1.1,162,ba,0,0,1,0,0,0.5,20.050000000000004,16.5,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,23.98181818181818,55,139.57671957671957,35.648648648648646,0.2222222222222222,9,9.153846153846153,59.5,39.0,89.07808695652176,232.18996226415095,0.0,0.0,2.0889999999999986
Marnus Labuschagne,Unsold,0.0,389,ba,1,1,1,0,0,1.0,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,19.384615384615383,13,114.02714932126696,21.0,1.1111111111111112,9,8.65,17.3,12.0,65.1988115942029,81.86400000000002,10.0,13.979220779220778,2.407125
Saurabh Tiwary,Unsold,0.0,199,wk,0,1,1,0,1,0.5,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,20.193548387096776,31,121.08317214700193,23.185185185185187,0.0,1,8.0,0.0,0.0,74.9955,63.571000000000005,0.0,0.0,1.0805
Eoin Morgan,Unsold,0.0,240,ba,1,1,1,0,0,1.5,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,24.87878787878788,66,148.59728506787332,30.9811320754717,0.0,0,0.0,0.0,0.0,121.0646,346.10395522388063,0.0,0.0,6.6425
Aaron Finch,Unsold,0.0,219,ba,1,1,1,0,0,1.5,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,29.93577981651376,109,148.18346957311533,34.712765957446805,0.0,1,5.0,0.0,0.0,1044.8822291344668,221.9227777777778,0.0,0.0,5.622833333333332
Cheteshwar Pujara,Unsold,0.0,1495,ba,0,1,1,0,0,0.5,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,32.0,5,116.7883211678832,53.333333333333336,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944999999999999
Liam Livingstone,Punjab Kings,11.5,172,ar,1,1,1,1,0,1.0,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,28.65,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,26.571428571428573,77,137.31543624161074,28.027397260273972,1.064516129032258,31,8.277185501066098,19.606060606060606,14.212121212121213,532.2286872246696,102.60066666666668,26.25,7.663892617449664,5.540916666666666
Dominic Drakes,Gujarat Titans,1.1,909,ar,1,1,1,1,0,0.75,20.050000000000004,15.4,12.45,6.65,7.699999999999996,30.65,17.15,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,1.0,3.0,3.0,4.0,3.0,12.75,4,154.54545454545453,17.0,0.5,8,9.673469387755102,59.25,36.75,0.0,94.33500000000001,21.0,12.276174130129506,3.1004999999999994
James Neesham,Rajasthan Royals,1.5,211,ar,1,1,1,1,0,1.5,20.050000000000004,15.4,11.35,6.65,7.699999999999996,30.65,17.15,12.149999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,5.0,7.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,4.0,1.0,3.0,3.0,4.0,3.0,17.341463414634145,41,140.79207920792078,24.517241379310345,1.125,48,9.696055684454755,25.796296296296298,15.962962962962964,77.667,186.4536560509554,17.916300156937208,10.644217789110545,2.9185000000000003
Jayant Yadav,Gujarat Titans,1.7,128,ar,0,1,1,1,0,1.0,20.050000000000004,15.4,11.35,6.65,7.699999999999996,30.65,17.15,10.649999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,5.0,7.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,1.25,8,83.33333333333334,3.3333333333333335,0.75,28,6.448275862068965,26.714285714285715,24.857142857142858,0.0,0.0,11.947087491297285,21.0,2.0684999999999976
Vijay Shankar,Gujarat Titans,1.4,99,ar,0,1,1,1,0,0.5,20.050000000000004,15.4,9.65,6.65,7.699999999999996,30.65,17.15,10.649999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,6.0,7.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,19.48076923076923,52,128.2278481012658,25.325,0.5806451612903226,31,7.274826789838336,29.166666666666668,24.055555555555557,88.53482191780823,202.1058924731183,11.201182152382325,11.454545454545455,1.7126666666666686
Chris Jordan,Chennai Super Kings,3.6,209,ar,1,1,1,1,0,2.0,20.050000000000004,15.4,8.25,6.65,7.699999999999996,30.65,17.15,10.649999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,7.0,7.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,7.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,6.476190476190476,63,119.29824561403508,11.027027027027026,1.0530973451327434,113,8.569243840271877,28.252100840336134,19.781512605042018,38.042,208.29147368421053,14.685662774643811,13.868265965194981,3.7830000000000035
Odean Smith,Punjab Kings,6.0,702,ar,1,1,1,1,0,1.0,16.450000000000003,15.4,8.25,6.65,7.699999999999996,30.65,17.15,10.649999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,7.0,7.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,3.0,4.0,4.0,3.0,3.5,2,87.5,7.0,0.6666666666666666,12,9.666666666666668,39.875,24.75,0.0,32.0495,33.88235294117647,16.559473780376393,3.630083333333332
Marco Jansen,Sunrisers Hyderabad,4.2,666,ar,1,0,1,1,0,0.5,16.450000000000003,15.4,8.25,6.65,7.699999999999996,30.65,11.149999999999999,10.649999999999999,9.25,17.049999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,7.0,7.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,3.0,0.0,1,0.0,0.0,0.5,4,8.5,59.5,42.0,0.0,0.0,29.36842105263158,15.896103896103895,3.6304999999999956
Shivam Dube,Chennai Super Kings,4.0,35,ar,0,0,1,1,0,0.5,16.450000000000003,15.4,8.25,6.65,7.699999999999996,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,7.0,7.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,14.333333333333334,42,135.89164785553046,19.419354838709676,0.7435897435897436,39,8.74074074074074,28.482758620689655,19.551724137931036,36.38694117647059,134.39778991596637,11.702786377708977,12.08955223880597,3.881166666666665
K Gowtham,Lucknow Super Giants,0.9,174,ar,0,1,1,1,0,0.5,12.450000000000003,15.4,8.25,6.65,7.699999999999996,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,4.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,14.775,40,169.82758620689654,19.7,0.92,50,7.901234567901234,27.82608695652174,21.130434782608695,72.44283333333334,145.3668260869565,13.850351922035733,13.280067998300042,1.9625
Ishant Sharma,Unsold,0.0,144,bo,0,1,0,1,0,1.5,12.450000000000003,15.4,8.25,6.65,6.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,2.5,4,250.0,10.0,0.9583333333333334,24,7.594320486815416,27.130434782608695,21.434782608695652,0.0,113.73633333333333,13.72831346006398,14.393922341024199,6.242666666666667
Khaleed Ahmed,Delhi Capitals,5.25,85,bo,0,0,0,1,0,0.5,12.450000000000003,15.4,8.25,6.65,6.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,0.8333333333333334,6,26.31578947368421,1.25,1.2982456140350878,57,8.35031847133758,23.62162162162162,16.972972972972972,0.0,14.832,14.975774659190082,12.707373976043709,3.9811666666666667
Dushmantha Chameera,Lucknow Super Giants,2.0,286,bo,1,1,0,1,0,0.5,12.450000000000003,10.15,8.25,6.65,6.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,7.4,5,94.87179487179486,9.25,1.0,13,9.03202846975089,32.53846153846154,21.615384615384617,0.0,49.4223870967742,14.910178037570835,16.443851742849258,1.5275000000000007
Lungi Ngidi,Delhi Capitals,0.5,49,bo,1,1,0,1,0,0.5,12.450000000000003,10.15,8.25,6.65,4.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,1.6666666666666667,3,41.66666666666667,1.6666666666666667,1.6842105263157894,38,8.318877551020408,16.984375,12.25,0.0,17.166,12.721485451354804,10.130933359727388,1.3959761904761905
Chetan Sakariya,Delhi Capitals,4.2,1970,bo,0,0,0,1,0,0.5,12.450000000000003,9.65,8.25,6.65,4.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,6.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,0.0,1,0.0,0.0,1.8,15,6.8392857142857135,14.185185185185185,12.444444444444445,0.0,0.0,9.466498103666245,5.6277915632754345,3.053035714285709
Sandeep Sharma,Punjab Kings,0.5,71,bo,0,0,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.799999999999995,30.65,11.149999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,2.3125,16,78.72340425531915,7.4,1.0338983050847457,59,7.467987804878049,26.770491803278688,21.508196721311474,0.0,37.73,14.60984692558803,10.425843740324078,0.7460000000000001
Navdeep Saini,Rajasthan Royals,2.6,10,bo,0,1,0,1,0,0.75,12.450000000000003,5.45,8.25,6.65,4.799999999999995,30.65,10.649999999999999,10.649999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,3.0,5.0,4.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.4,10,86.27450980392157,14.666666666666666,0.851063829787234,47,7.622418879056047,32.3,25.425,33.356,56.46111111111111,16.5041678741285,12.825374791782343,2.3109999999999977
Sheldon Cottrell,Unsold,0.0,216,bo,1,1,0,1,0,0.75,12.450000000000003,5.45,8.25,6.65,4.799999999999995,30.65,10.649999999999999,8.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,3.875,16,93.93939393939394,6.888888888888889,1.3220338983050848,59,8.04632587859425,21.525641025641026,16.05128205128205,0.0,69.687,12.36451637746669,11.762255730610589,1.8444999999999998
Jaydev Unadkat,Mumbai Indians,1.3,175,bo,0,1,0,1,0,0.75,12.450000000000003,5.45,8.25,6.65,4.799999999999995,30.65,10.649999999999999,8.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,7.0,21,117.6,12.25,1.0847457627118644,59,8.54516129032258,27.59375,19.375,0.0,57.92704347826088,15.313050548854859,14.93498131647025,1.5085000000000002
Nathan Coulter-Nile,Rajasthan Royals,2.0,48,bo,1,1,0,1,0,2.0,12.450000000000003,5.45,8.25,6.65,4.799999999999995,29.349999999999998,10.649999999999999,8.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,9.88,25,150.609756097561,14.529411764705882,1.0909090909090908,44,7.782561894510227,25.104166666666668,19.354166666666668,60.525999999999996,134.54338095238094,13.802979820204941,14.892003085626126,4.174571428571429
Mayank Markande,Mumbai Indians,0.65,133,bo,0,0,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.799999999999995,29.349999999999998,10.649999999999999,6.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,4.0,5.0,6.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,5.133333333333334,15,114.92537313432835,15.4,1.027027027027027,37,7.366178428761652,24.263157894736842,19.763157894736842,0.0,49.84762500000001,0.0,19.0810461737165,0.9722500000000004
Tabraiz Shamsi,Unsold,0.0,397,bo,1,1,0,1,0,1.0,12.450000000000003,5.45,8.25,6.65,4.799999999999995,28.7,10.649999999999999,6.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,2.3,10,57.49999999999999,23.0,1.2459016393442623,61,7.271523178807946,21.67105263157895,17.88157894736842,0.0,31.99079310344828,22.83582089552239,13.701140826631756,3.822749999999999
Qais Ahmad,Unsold,0.0,356,bo,1,1,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.799999999999995,28.7,10.649999999999999,6.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,11.666666666666666,30,127.27272727272727,15.217391304347826,1.0701754385964912,57,7.213930348258707,23.770491803278688,19.770491803278688,12.545333333333334,165.61644444444445,16.060446780551903,11.563709532300546,1.6865000000000003
Shahbaz Nadeem,Lucknow Super Giants,0.5,67,bo,0,0,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.799999999999995,28.7,10.649999999999999,6.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,5.916666666666667,12,94.66666666666667,8.875,0.7631578947368421,38,7.327001356852103,31.03448275862069,25.413793103448278,28.92066666666667,44.182526315789474,19.651623646960868,10.165289256198347,1.4569999999999996
Karn Sharma,Royal Challengers Bangalore,0.5,45,bo,0,1,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,9.25,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,3.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,15.0,20,147.7832512315271,20.0,0.7666666666666667,30,8.043243243243243,32.34782608695652,24.130434782608695,0.0,0.0,0.0,11.850374064837906,1.2613333333333339
Ish Sodhi,Unsold,0.0,195,bo,1,1,0,1,0,0.5,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,7.333333333333333,30,106.28019323671498,13.75,1.1595744680851063,94,7.885135135135135,24.98165137614679,19.009174311926607,0.0,128.20187581699346,15.287810383747177,13.03908968823555,1.8245000000000011
Piyush Chawla,Unsold,0.0,92,bo,0,1,0,1,0,1.0,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,9.448275862068966,29,137.68844221105527,13.047619047619047,1.1016949152542372,59,7.585365853658536,23.923076923076923,18.923076923076923,0.0,62.61741666666668,15.916490002204773,13.377955493741307,2.4826666666666695
Virat Singh,Unsold,0.0,220,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,33.9375,32,137.6425855513308,45.25,0.2,5,8.7,87.0,60.0,63.713379310344834,115.25525806451613,0.0,0.0,1.668
